id,x,y,INFECTED
3673,74,63,no
6924,74,59,no
8391,7,24,no
5158,27,62,no
2871,74,22,no
2416,18,34,no
3639,46,16,no
9870,53,83,no
4477,83,38,no
9867,41,92,no
6507,74,29,no
3380,65,9,no
9230,39,81,no
9771,68,53,no
3544,2,15,no
1978,37,46,no
8095,18,54,no
679,0,33,no
6673,28,68,no
3630,13,7,no
2976,62,23,no
1281,63,7,no
7068,26,74,no
1038,42,40,no
5765,29,54,no
7238,75,61,no
9253,32,46,no
6816,11,95,no
258,17,17,no
7902,63,89,no
9381,26,93,no
8479,74,81,no
8842,48,23,no
1204,31,82,no
5249,90,64,no
5398,10,42,no
1517,85,33,no
2945,99,41,no
44,65,0,no
5131,40,81,no
3926,20,78,no
5672,32,85,no
6988,54,9,no
810,73,85,no
7524,82,92,no
8,37,9,no
747,26,83,no
6189,53,74,no
9415,1,40,no
6971,52,98,no
2295,85,29,no
8477,90,50,no
657,94,9,no
568,3,92,no
6232,15,97,no
1728,50,3,no
2258,1,75,no
5553,62,65,no
6769,56,70,no
4069,94,8,no
5946,65,30,no
9973,70,79,no
9874,94,70,no
2087,4,79,no
270,38,62,no
7418,59,40,no
2043,27,34,no
3601,94,58,no
7758,3,36,no
3342,90,45,no
6132,62,72,no
62,1,49,no
6841,32,80,no
5010,44,4,no
392,26,63,no
1488,32,65,no
4757,58,77,no
7632,98,62,no
254,91,91,no
8045,34,89,no
1393,84,49,no
7936,35,88,no
9793,84,9,no
7291,92,69,no
8374,45,69,no
5120,58,5,no
1069,67,38,no
6182,10,62,no
9612,18,2,no
6236,0,26,no
5832,66,81,no
7460,84,90,no
1958,34,18,no
8564,24,91,no
965,86,37,no
6903,16,30,no
6339,83,15,no
7659,30,32,no
7850,87,3,no
6451,65,92,no
4710,29,56,no
5137,52,90,no
426,35,57,no
9669,51,94,no
4829,73,41,no
9260,63,37,no
7977,94,16,no
3364,58,22,no
7962,37,35,no
2801,75,10,no
7401,59,54,no
1424,57,4,no
4785,28,46,no
7649,25,7,no
3913,48,75,no
9283,8,3,no
3444,48,6,no
9509,10,99,no
8409,45,46,no
5401,3,58,no
1624,61,57,no
9091,97,46,no
2988,70,44,no
5204,7,25,no
4542,42,11,no
2216,67,88,no
2964,97,89,no
1175,65,17,no
5693,14,43,no
7457,39,35,no
2270,1,31,no
3061,19,23,no
2017,82,38,no
9674,18,83,no
1879,58,15,no
570,6,55,no
1291,35,35,no
3878,18,90,no
6828,90,80,no
1501,30,81,no
8565,53,92,no
837,77,29,no
7587,34,48,no
6044,85,79,no
2435,84,49,no
2849,37,27,no
6997,87,36,no
7932,54,47,no
1800,5,31,no
8691,34,57,no
9631,10,38,no
1933,34,16,no
4560,5,75,no
512,54,32,no
9491,30,73,no
3372,39,0,no
75,75,14,no
346,11,25,no
9439,9,26,no
1752,97,79,no
2161,64,71,no
9722,79,49,no
7777,21,35,no
9379,4,25,no
8055,82,35,no
4135,17,29,no
7547,37,7,no
2703,26,88,no
4639,75,5,no
1352,15,27,no
1400,12,94,no
6074,13,32,no
2155,24,29,no
7463,33,88,no
1242,31,61,no
9078,48,81,no
7373,7,76,no
6913,17,30,no
4367,1,5,no
9762,76,7,no
2809,0,41,no
5888,49,37,no
7993,95,39,no
9373,31,49,no
1124,45,76,no
4370,92,35,no
4533,48,25,no
5210,2,70,no
6412,38,41,no
5114,33,18,no
1342,78,7,no
357,29,85,no
5211,33,77,no
712,17,71,no
9389,81,51,no
2272,11,37,no
1475,74,10,no
850,24,94,no
81,74,25,no
9955,95,67,no
6036,25,74,no
6574,17,56,no
6786,72,14,no
7429,76,81,no
9652,11,83,no
7469,75,22,no
7416,85,68,no
4856,44,38,no
9570,32,51,no
1287,60,95,no
3858,46,32,no
90,53,48,no
9778,68,63,no
4919,27,9,no
5493,53,4,no
4403,62,12,no
5731,17,55,no
900,20,4,no
7650,12,94,no
9465,12,29,no
3542,15,30,no
333,72,88,no
9401,52,38,no
8626,24,65,no
6164,54,28,no
1882,87,63,no
829,45,54,no
5679,51,39,no
5389,38,70,no
4410,84,70,no
5095,19,91,no
419,43,40,no
6246,43,23,no
3232,58,90,no
197,46,21,no
3705,59,95,no
6114,88,33,no
9869,40,56,no
2686,90,59,no
5548,6,47,no
262,56,68,no
1258,47,4,no
6194,47,50,no
7248,42,1,no
129,22,35,no
2697,76,81,no
8726,26,77,no
3382,92,14,no
3408,55,27,no
9059,37,59,no
7443,34,17,no
8411,6,44,no
994,21,80,no
3715,7,61,no
338,93,37,no
3768,87,69,no
6532,22,53,no
7454,54,0,no
201,75,54,no
172,14,7,no
3462,86,93,no
8336,35,38,no
7467,22,67,no
4462,69,94,no
3835,34,71,no
171,81,30,no
3697,60,82,no
6099,68,53,no
7857,43,27,no
1318,2,35,no
5848,46,44,no
7630,49,88,no
8343,48,95,no
2799,6,41,no
3303,2,76,no
8499,87,32,no
7033,22,58,no
2774,89,96,no
4685,74,6,no
9269,17,39,no
2665,44,36,no
6748,44,47,no
1153,48,97,no
1331,4,25,no
5566,87,11,no
7309,55,97,no
5139,90,27,no
7687,72,54,no
2650,93,59,no
1664,58,65,no
6190,0,8,no
7157,26,1,no
9518,24,91,no
9305,42,9,no
2883,69,69,no
9805,46,29,no
4085,46,14,no
3631,50,24,no
697,49,5,no
6231,54,26,no
9889,1,34,no
590,35,40,no
5893,32,65,no
7363,93,55,no
135,15,12,no
6542,46,1,no
481,88,49,no
7498,53,23,no
3073,8,90,no
617,55,38,no
6667,8,55,no
7889,34,62,no
8574,3,51,no
1373,98,12,no
7261,34,1,no
9629,13,41,no
5957,49,58,no
2581,26,25,no
2942,44,26,no
4204,98,97,no
497,76,38,no
7557,9,89,no
7274,73,45,no
3876,42,46,no
8137,17,7,no
4741,1,13,no
394,76,26,no
7542,61,68,no
5422,92,52,no
1260,77,57,no
1203,15,25,no
7872,47,68,no
8217,76,59,no
1685,40,61,no
3814,91,9,no
8450,27,68,no
9022,57,26,no
4176,79,74,no
2754,53,19,no
6661,99,0,no
6,25,77,no
5144,27,24,no
5061,93,92,no
607,25,31,no
7142,62,23,no
6588,86,86,no
8736,44,23,no
4010,50,79,no
3129,3,38,no
538,21,68,no
8056,22,52,no
1220,7,68,no
2837,25,6,no
534,90,60,no
6042,74,79,no
8091,34,93,no
9528,43,50,no
8553,25,72,no
4654,41,94,no
7187,98,1,no
3968,47,44,no
1853,18,99,no
1477,24,30,no
4222,55,40,no
3897,63,68,no
2326,49,13,no
4797,11,56,no
1938,66,78,no
6670,10,22,no
281,37,43,no
1132,27,72,no
9109,2,25,no
6974,56,90,no
9842,82,65,no
3482,70,37,no
5315,91,33,no
6613,77,62,no
3863,89,6,no
9367,35,44,no
6060,35,44,no
8546,97,47,no
6163,93,19,no
8692,21,53,no
3348,3,83,no
1171,76,3,no
2782,4,52,no
3842,11,95,no
686,9,8,no
1971,4,63,no
593,43,5,no
7727,22,25,no
6885,9,34,no
2408,73,1,no
5776,55,95,no
6496,43,27,no
6729,52,57,no
4305,76,3,no
3506,4,93,no
3331,66,48,no
6759,40,20,no
251,93,56,no
7015,50,49,no
2934,74,48,no
4578,18,18,no
1553,70,69,no
8173,60,72,no
1431,62,75,no
5573,4,50,no
5587,85,85,no
0,24,8,no
132,97,46,no
3151,95,8,no
285,13,20,no
7483,67,45,no
1355,85,50,no
9792,34,54,no
2621,66,68,no
3891,97,78,no
7919,14,78,no
1973,23,59,no
9544,96,82,no
2385,17,88,no
1324,20,63,no
9915,6,2,no
29,47,94,no
9894,9,24,no
9096,92,77,no
5779,67,51,no
9966,0,53,no
8837,59,93,no
4681,44,27,no
3066,79,93,no
8282,97,49,no
4264,14,30,no
3317,9,55,no
6510,40,75,no
7296,43,27,no
4671,25,39,no
7167,65,82,no
6936,42,25,no
6112,26,74,no
2409,83,49,no
1663,48,32,no
1791,78,36,no
6258,27,71,no
300,88,83,no
5608,59,9,no
1307,67,9,no
4174,23,32,no
8066,35,37,no
2682,61,18,no
8729,62,12,no
5526,61,33,no
4500,0,78,no
8470,29,80,no
5055,65,61,no
6385,43,89,no
9296,33,48,no
9420,87,32,no
1957,41,81,no
9880,92,7,no
3978,54,0,no
2328,84,30,no
1248,45,52,no
5452,60,32,no
6255,52,96,no
8350,52,13,no
347,84,30,no
3323,80,97,no
3046,60,80,no
8293,32,84,no
6118,60,89,no
6512,30,21,no
8663,49,34,no
31,60,52,no
1179,1,7,no
5547,77,28,no
6243,43,10,no
4960,24,99,no
2953,40,16,no
4918,23,93,no
8320,87,69,no
7051,43,45,no
3994,92,71,no
3004,73,51,no
2543,79,11,no
1071,24,74,no
9546,39,69,no
2124,1,91,no
7925,8,37,no
5277,46,9,no
4547,87,31,no
4131,98,71,no
4163,45,16,no
7967,70,48,no
5708,56,38,no
5434,1,2,no
1473,54,53,no
6280,28,23,no
9671,73,79,no
3111,10,59,no
1709,72,98,no
1055,25,2,no
7712,97,25,no
6601,39,41,no
8694,11,15,no
8924,39,88,no
3648,4,8,no
5302,46,18,no
7819,84,45,no
4091,86,50,no
3694,59,52,no
3746,93,1,no
6925,88,87,no
2444,71,80,no
9349,87,8,no
724,54,50,no
9048,28,70,no
3487,11,15,no
9891,99,41,no
6366,87,90,no
7099,51,60,no
9709,57,78,no
2591,22,86,no
8476,27,92,no
540,49,93,no
9960,13,57,no
3799,55,81,no
4660,20,34,no
2985,27,17,no
4028,0,20,no
588,16,69,no
6149,82,38,no
8213,47,64,no
8375,17,1,no
225,98,90,no
1289,73,30,no
615,14,2,no
5365,53,62,no
552,1,88,no
4554,10,58,no
6364,48,29,no
2671,35,56,no
6389,9,47,no
8214,66,1,no
2214,0,81,no
9770,47,51,no
9526,90,57,no
8852,75,31,no
238,20,41,no
9835,10,94,no
8144,21,56,no
4055,39,28,no
4659,80,70,no
4179,59,36,no
3166,97,39,no
2552,62,93,no
6257,17,63,no
8938,18,54,no
9651,42,9,no
9226,1,21,no
7098,64,48,no
8654,67,68,no
4733,9,52,no
2749,82,27,no
7966,44,60,no
5736,55,74,no
4380,83,89,no
9533,83,11,no
574,90,42,no
2526,60,49,no
9189,62,73,no
2808,19,57,no
4419,52,56,no
4679,90,29,no
4637,84,49,no
3632,22,68,no
4917,18,49,no
6615,45,24,no
4875,90,55,no
7255,56,56,no
6519,80,51,no
547,96,45,no
3803,92,80,no
6920,17,74,no
5550,73,51,no
412,9,71,no
